time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.504297994269341091e-02,-9.911427206143063051e-01,0.000000000000000000e+00,1.110573968559941260e-07,1.191074835181060720e+01,1.390983558072823030e+02,1.350000000000000000e+02,1.600941848544627888e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.243510110614816351e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,1.914188101478498105e-01,0.000000000000000000e+00,1.110823833798111101e-07,1.191228634920528329e+01,1.390972030303116469e+02,1.350000000000000000e+02,1.600942867385334978e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.463432261523881166e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.704871060171920041e-02,-4.269563875504952755e+00,0.000000000000000000e+00,1.110889297255104308e-07,1.191270024163755892e+01,1.390953841327426233e+02,1.350000000000000000e+02,1.600943840384081795e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.691264380612374802e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805157593123209170e-02,-1.007230363592448086e+01,0.000000000000000000e+00,1.110915942562408696e-07,1.191288783473467916e+01,1.390933648092715202e+02,1.350000000000000000e+02,1.600944692713606443e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.779719347058372028e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905444126074498645e-02,-1.548800928127714371e+01,0.000000000000000000e+00,1.110940129065032555e-07,1.191307161881547927e+01,1.390914708087929910e+02,1.350000000000000000e+02,1.600945422222378056e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.547600980791530248e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788121e-02,-2.000974766607869881e+01,0.000000000000000000e+00,1.110970621390393651e-07,1.191330221410934342e+01,1.390898124876777047e+02,1.350000000000000000e+02,1.600946049930399084e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.263389210415988686e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106017191977077596e-02,-2.368050833353977680e+01,0.000000000000000000e+00,1.111006638556124300e-07,1.191356943296219129e+01,1.390883866252605685e+02,1.350000000000000000e+02,1.600946598355971773e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.026901791180868886e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.206303724928367072e-02,-2.669435597132863691e+01,0.000000000000000000e+00,1.111044337096373964e-07,1.191384534163981890e+01,1.390871597856766186e+02,1.350000000000000000e+02,1.600947085015644689e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-8.523676302663619489e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.306590257879656200e-02,-2.923196264549995149e+01,0.000000000000000000e+00,1.111080258496766060e-07,1.191410639025548512e+01,1.390860983449675530e+02,1.350000000000000000e+02,1.600947522274077883e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.265782837917329772e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.406876790830945675e-02,-3.142309919150486408e+01,0.000000000000000000e+00,1.111112356086790011e-07,1.191433918466404762e+01,1.390851746286184891e+02,1.350000000000000000e+02,1.600947918756670418e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.338190771335665940e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.507163323782235151e-02,-3.335303983608422840e+01,0.000000000000000000e+00,1.111139816442899820e-07,1.191453873722804957e+01,1.390843666427225003e+02,1.350000000000000000e+02,1.600948280655816092e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.623601698168078237e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.607449856733524626e-02,-3.507650809761866384e+01,0.000000000000000000e+00,1.111162618967296881e-07,1.191470533226044459e+01,1.390836567947212359e+02,1.350000000000000000e+02,1.600948612622963907e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.045840053204533906e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.707736389684814102e-02,-3.662905923320261081e+01,0.000000000000000000e+00,1.111181168142388624e-07,1.191484201838780166e+01,1.390830307967907231e+02,1.350000000000000000e+02,1.600948918321122250e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.558347415827379634e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.808022922636103230e-02,-3.803475455085069967e+01,0.000000000000000000e+00,1.111196048070561003e-07,1.191495296463613229e+01,1.390824768792649593e+02,1.350000000000000000e+02,1.600949200755326274e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.133643514117173391e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.908309455587392706e-02,-3.931094657063305675e+01,0.000000000000000000e+00,1.111207876242203625e-07,1.191504249501744361e+01,1.390819852404637800e+02,1.350000000000000000e+02,1.600949462468441098e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.755816663284936378e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682181e-02,-4.047110414273928569e+01,0.000000000000000000e+00,1.111217226206077441e-07,1.191511458760290409e+01,1.390815476528453871e+02,1.350000000000000000e+02,1.600949705658207733e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.415610032100696737e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.108882521489971656e-02,-4.152639438566581020e+01,0.000000000000000000e+00,1.111224594242019530e-07,1.191517266663328911e+01,1.390811571699300941e+02,1.350000000000000000e+02,1.600949932249485030e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.107394426899205353e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.209169054441261132e-02,-4.248652259119869967e+01,0.000000000000000000e+00,1.111230391699001096e-07,1.191521956309600938e+01,1.390808078998321946e+02,1.350000000000000000e+02,1.600950143941518888e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.827417949099140244e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.309455587392550607e-02,-4.336015779105251511e+01,0.000000000000000000e+00,1.111234950536730409e-07,1.191525756020627291e+01,1.390804948251512485e+02,1.350000000000000000e+02,1.600950342241390700e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.572863075371670831e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.409742120343840083e-02,-4.415514358351384772e+01,0.000000000000000000e+00,1.111238534348403173e-07,1.191528847273149339e+01,1.390802136570430889e+02,1.350000000000000000e+02,1.600950528489622471e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.341377660378840449e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
